date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2010-01-01,1.5660992213008738,13.093039341951576,20.0,0.196424,True,usable,2010,recovery,ok,False,False,False,True,6,False,,seasonal,per_year_detection,352.4119469026546,119.74612831858403
2010-02-01,2.845988886063619,10.222339468325035,20.0,0.196424,True,usable,2010,recovery,ok,True,False,False,True,6,False,,seasonal,per_year_detection,217.19811946902632,-19.93971238938056
2010-03-01,0.4438574185096169,8.924070704299616,20.0,0.196424,True,usable,2010,recession,ok,False,False,False,True,6,False,,seasonal,per_year_detection,71.73727876106177,-14.283407079646011
2010-04-01,0.3932857765320972,6.349871362506463,20.0,0.196424,True,usable,2010,recession,ok,False,False,False,True,6,False,,seasonal,per_year_detection,85.87101769911486,79.20829646017698
2010-05-01,0.21921534262276132,3.389018472508209,20.0,0.196424,True,usable,2010,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.2105088495574574,-0.41858407079649607
2010-06-01,0.22014515825320707,3.0533373091031315,20.0,0.196424,True,usable,2010,recession,ok,False,True,False,False,,False,,seasonal,per_year_detection,0.0008849557522115,-0.2175884955751929
2010-07-01,0.1840671631812791,4.878233611698464,20.0,0.196424,True,usable,2010,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.0515486725663393,-0.10608407079644469
2010-08-01,0.16499917739013614,10.160804318427477,20.0,0.196424,True,usable,2010,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,1.1756637168140696,0.9476769911504002
2010-09-01,0.1416753206923909,4.290319987270786,20.0,0.196424,True,usable,2010,recession,ok,False,False,False,False,,True,6,seasonal,per_year_detection,35.64601769911486,35.380973451327314
2010-10-01,0.13014409514446448,6.363998601485002,20.0,0.196424,True,usable,2010,recession,ok,False,False,True,False,,True,6,seasonal,per_year_detection,27.489712389380344,20.992256637168072
2010-11-01,0.14829394213010483,5.387426667482726,20.0,0.196424,True,usable,2011,recovery,ok,False,False,False,False,,True,6,seasonal,per_year_detection,92.229977876106,39.462278761061945
