date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route
2016-03-01,0.12465678467690589,2.8579666997976143,20.0,0.073039,True,usable,2016,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection
2016-04-01,0.06743374828197925,2.7894628002003587,20.0,0.073039,True,usable,2016,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2016-05-01,0.08846052505358737,2.7950431324516756,20.0,0.073039,True,usable,2016,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2016-06-01,0.06460657546141987,2.802682542523751,20.0,0.073039,True,usable,2016,dry,ok,False,False,False,False,,False,,seasonal,per_year_detection
2016-07-01,0.04929307733604145,2.7863505850492514,20.0,0.073039,True,usable,2016,dry,ok,False,True,False,False,,True,11,seasonal,per_year_detection
2016-08-01,0.04952314399492635,2.7857499821253535,20.0,0.073039,True,usable,2016,dry,ok,False,False,False,False,,True,11,seasonal,per_year_detection
2016-09-01,0.03626975325801659,2.7821713511442856,20.0,0.073039,True,usable,2016,dry,ok,False,False,False,False,,True,11,seasonal,per_year_detection
2016-10-01,0.034542272492565806,2.9757422494321157,20.0,0.073039,True,usable,2016,dry,ok,False,False,False,False,,True,11,seasonal,per_year_detection
2016-11-01,0.03079362470865367,2.7918864967453336,20.0,0.073039,True,usable,2016,dry,ok,False,False,True,False,,True,11,seasonal,per_year_detection
2016-12-01,0.06242535728224299,11.730143424163312,20.0,0.073039,True,usable,2017,wet,ok,False,False,False,False,,False,,seasonal,per_year_detection
2017-01-01,1.359566708886303,9.23842512770123,20.0,0.073039,True,usable,2017,wet,ok,False,False,False,True,11,False,,seasonal,per_year_detection
2017-02-01,2.371210516188255,15.264252978319567,20.0,0.073039,True,usable,2017,wet,ok,True,False,False,True,11,False,,seasonal,per_year_detection
2017-03-01,0.6002876705158956,4.8219984137789895,20.0,0.073039,True,usable,2017,recession,ok,False,False,False,True,11,False,,seasonal,per_year_detection
2017-04-01,0.2705902357346106,2.9657244887985335,20.0,0.073039,True,usable,2017,recession,ok,False,False,False,True,11,False,,seasonal,per_year_detection
2017-05-01,0.18301158892859176,2.777531253978763,20.0,0.073039,True,usable,2017,recession,ok,False,False,False,True,11,False,,seasonal,per_year_detection
2017-06-01,0.1471854340014379,3.337251534781082,20.0,0.073039,True,usable,2017,recession,ok,False,False,False,True,11,False,,seasonal,per_year_detection
2017-07-01,0.11354848664995568,2.795732576486042,20.0,0.073039,True,usable,2017,recession,ok,False,True,False,True,11,False,,seasonal,per_year_detection
2017-08-01,0.09243749608125118,2.778347481681194,20.0,0.073039,True,usable,2017,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection
2017-09-01,0.07226006220771333,2.7763300481309674,20.0,0.073039,True,usable,2017,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection
2017-10-01,0.05335864383568789,2.775535105277919,20.0,0.073039,True,usable,2017,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection
2017-11-01,0.04394578372342267,2.87019993562351,20.0,0.073039,True,usable,2017,dry,ok,False,False,True,False,,False,,seasonal,per_year_detection
2017-12-01,0.08988650151910142,3.44449941282504,20.0,0.073039,True,usable,2018,wet,ok,False,False,False,False,,False,,seasonal,per_year_detection
2018-01-01,0.28829393473362597,16.764597950202372,20.0,0.073039,True,usable,2018,wet,ok,False,False,False,True,12,False,,seasonal,per_year_detection
2018-02-01,0.7345733078681227,7.551701685765623,20.0,0.073039,True,usable,2018,wet,ok,True,False,False,True,12,False,,seasonal,per_year_detection
2018-03-01,0.22224911608072465,2.7944638143771607,20.0,0.073039,True,usable,2018,recession,ok,False,False,False,True,12,False,,seasonal,per_year_detection
2018-04-01,0.15851155312735782,2.7834058724085073,20.0,0.073039,True,usable,2018,recession,ok,False,False,False,True,12,False,,seasonal,per_year_detection
2018-05-01,0.10546282227049028,2.780863721049574,20.0,0.073039,True,usable,2018,recession,ok,False,False,False,True,12,False,,seasonal,per_year_detection
2018-06-01,0.09476209337308827,2.7804232172101666,20.0,0.073039,True,usable,2018,recession,ok,False,False,False,True,12,False,,seasonal,per_year_detection
2018-07-01,0.07886425497133179,2.7789527117462627,20.0,0.073039,True,usable,2018,recession,ok,False,True,False,False,,False,,seasonal,per_year_detection
2018-08-01,0.0622128248959125,2.7756905772212392,20.0,0.073039,True,usable,2018,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection
2018-09-01,0.052617859140470964,2.7768362573749923,20.0,0.073039,True,usable,2018,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection
2018-10-01,0.041490785711762984,2.7883819000229897,20.0,0.073039,True,usable,2018,recession,ok,False,False,False,False,,True,12,seasonal,per_year_detection
