date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route
2018-12-01,4.552287384391316,8.510713306731208,20.0,5.72079,True,usable,2018,high,receding,ok,False,False,True,False,,False,,seasonal,per_year_detection
2019-01-01,8.586992899118217,5.7014466272699815,20.0,5.72079,True,usable,2019,low,rising,interval_boundary,True,False,False,True,15,False,,seasonal,per_year_detection
2019-02-01,6.877213695395514,1.317374571529944,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,True,15,False,,seasonal,per_year_detection
2019-03-01,5.112826537423088,4.8707680392916135,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2019-04-01,5.278194615359377,0.0222459428490416,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2019-05-01,4.694321126594829,0.0267705413946094,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,False,,True,10,seasonal,per_year_detection
2019-06-01,5.012165532706643,0.0233959449793734,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,False,,True,10,seasonal,per_year_detection
2019-07-01,5.165606471970997,0.0230754525823957,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,True,False,False,,False,,seasonal,per_year_detection
2019-08-01,4.948753072992559,0.208225795565818,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2019-09-01,5.144022756730685,0.0177213443034738,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2019-10-01,4.8989864991634455,0.0195500362156408,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,False,,True,11,seasonal,per_year_detection
2019-11-01,4.431834941462553,0.6787086343291096,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,False,False,,True,11,seasonal,per_year_detection
2019-12-01,4.429772919214244,0.3290325767324782,20.0,5.72079,True,usable,2019,low,receding,interval_boundary,False,False,True,False,,True,11,seasonal,per_year_detection
2020-01-01,6.892653312708049,18.089137607746714,20.0,5.72079,True,usable,2020,low,rising,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2020-02-01,9.836263214205765,29.006428323383616,20.0,5.72079,True,low,2020,low,rising,interval_boundary,True,False,False,True,16,False,,seasonal,per_year_detection
2020-03-01,6.514862360985076,0.2162569579842008,20.0,5.72079,True,usable,2020,low,receding,interval_boundary,False,False,False,True,16,False,,seasonal,per_year_detection
2020-04-01,5.658957397912955,0.0233959449793734,20.0,5.72079,True,usable,2020,low,receding,interval_boundary,False,True,False,False,,False,,seasonal,per_year_detection
2020-05-01,4.7425456879622585,0.0245082421218255,20.0,5.72079,True,usable,2020,low,receding,interval_boundary,False,False,False,False,,True,12,seasonal,per_year_detection
2020-06-01,4.640567626129764,0.0212844656581085,20.0,5.72079,True,usable,2020,low,receding,interval_boundary,False,False,True,False,,True,12,seasonal,per_year_detection
2020-07-01,4.864738060109042,0.0271852962612865,20.0,5.72079,True,usable,2021,low,rising,interval_boundary,False,False,False,False,,True,12,seasonal,per_year_detection
2020-08-01,5.022768109599188,0.0204926609126341,20.0,5.72079,True,usable,2021,low,rising,interval_boundary,False,False,False,False,,True,12,seasonal,per_year_detection
2020-09-01,5.102144915948599,0.0251303744218411,20.0,5.72079,True,usable,2021,low,rising,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2020-10-01,5.265219388677092,13.410683859135672,20.0,5.72079,True,usable,2021,low,rising,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2020-11-01,5.456235416597312,0.3300317589112911,20.0,5.72079,True,usable,2021,low,rising,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2020-12-01,6.561405375074049,7.136875515851365,20.0,5.72079,True,usable,2021,low,rising,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2021-01-01,10.864387031224046,22.254105978917632,20.0,5.72079,True,low,2021,low,rising,interval_boundary,False,False,False,True,17,False,,seasonal,per_year_detection
2021-02-01,15.846393431913636,73.16138224977368,20.0,5.72079,True,low,2021,low,rising,interval_boundary,True,False,False,True,17,False,,seasonal,per_year_detection
2021-03-01,8.031310668419533,19.866267948988167,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,False,False,True,17,False,,seasonal,per_year_detection
2021-04-01,6.493723732592273,0.0313705499159367,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,False,False,True,17,False,,seasonal,per_year_detection
2021-05-01,5.136057737726971,0.022340205318741,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2021-06-01,5.08711748802349,0.0196065936974604,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2021-07-01,5.423961473904051,0.1269526941910564,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,True,False,False,,False,,seasonal,per_year_detection
2021-08-01,5.42761811841013,0.0247344720491039,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2021-09-01,5.207980360422231,0.0220385654157031,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2021-10-01,5.031915508337737,1.1433849049589222,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,False,False,False,,False,,seasonal,per_year_detection
2021-11-01,5.137249417455215,6.044128409614923,20.0,5.72079,True,usable,2021,low,receding,interval_boundary,False,False,True,False,,False,,seasonal,per_year_detection
2021-12-01,9.10320617374738,7.5548730114860705,20.0,5.72079,True,usable,2022,low,rising,provisional,False,False,False,True,18,False,,seasonal,per_year_detection
2022-01-01,20.34317830871442,39.33420155352091,20.0,5.72079,True,low,2022,low,rising,provisional,True,False,False,True,18,False,,seasonal,per_year_detection
2022-02-01,9.089054505306962,3.983739346926987,20.0,5.72079,True,usable,2022,low,receding,provisional,False,False,False,True,18,False,,seasonal,per_year_detection
2022-03-01,6.6287258667877484,0.8500966567364296,20.0,5.72079,True,usable,2022,low,receding,provisional,False,False,False,True,18,False,,seasonal,per_year_detection
2022-04-01,6.704186649149022,0.300810393304499,20.0,5.72079,True,usable,2022,low,receding,provisional,False,False,False,True,18,False,,seasonal,per_year_detection
2022-05-01,5.295432552190915,0.0589706010439003,20.0,5.72079,True,usable,2022,low,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2022-06-01,5.201916973155813,0.0341607190190368,20.0,5.72079,True,usable,2022,low,receding,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2022-07-01,5.551275801495264,0.0300320228462062,20.0,5.72079,True,usable,2022,low,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2022-08-01,5.67570243538594,0.035687771028166,20.0,5.72079,True,usable,2022,low,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2022-09-01,5.387062586275826,0.0297492354371082,20.0,5.72079,True,usable,2022,low,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2022-10-01,5.371610611885263,0.0359328534493842,20.0,5.72079,True,usable,2022,low,receding,provisional,False,False,True,False,,False,,seasonal,per_year_detection
2022-11-01,5.969081248615366,14.137202418096283,20.0,5.72079,True,usable,2023,medium,rising,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2022-12-01,2.309981977446556,30.19707643064978,20.0,5.72079,True,low,2023,medium,rising,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-01-01,17.009012877899455,31.51680756392221,20.0,5.72079,True,low,2023,medium,rising,provisional,True,False,False,True,19,False,,seasonal,per_year_detection
2023-02-01,12.963816511295594,64.08784658896171,20.0,5.72079,True,low,2023,medium,receding,provisional,False,False,False,True,19,False,,seasonal,per_year_detection
2023-03-01,7.920561280617498,5.7806271018174185,20.0,5.72079,True,usable,2023,medium,receding,provisional,False,False,False,True,19,False,,seasonal,per_year_detection
2023-04-01,8.111376805744268,25.504615279041417,20.0,5.72079,True,low,2023,medium,receding,provisional,False,False,False,True,19,False,,seasonal,per_year_detection
2023-05-01,5.428459466411406,0.0287689057522352,20.0,5.72079,True,usable,2023,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-06-01,5.1079997238755945,0.0448689355768806,20.0,5.72079,True,usable,2023,medium,receding,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2023-07-01,5.258185061937824,0.0347451463311727,20.0,5.72079,True,usable,2023,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-08-01,5.406439548519518,0.0302771052674245,20.0,5.72079,True,usable,2023,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-09-01,5.436284477691369,0.0287500532582953,20.0,5.72079,True,usable,2023,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-10-01,4.733148350485797,0.0283541508855581,20.0,5.72079,True,usable,2023,medium,receding,provisional,False,False,True,False,,False,,seasonal,per_year_detection
2023-11-01,5.059988942428214,0.8066039532171593,20.0,5.72079,True,usable,2024,medium,rising,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2023-12-01,6.214039331773855,5.375581269519401,20.0,5.72079,True,usable,2024,medium,rising,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2024-01-01,8.453067083837604,4.604193774981911,20.0,5.72079,True,usable,2024,medium,rising,provisional,False,False,False,True,20,False,,seasonal,per_year_detection
2024-02-01,12.484016340887024,17.671913064363544,20.0,5.72079,True,usable,2024,medium,rising,provisional,False,False,False,True,20,False,,seasonal,per_year_detection
2024-03-01,14.104700975296256,17.159276049150716,20.0,5.72079,True,usable,2024,medium,rising,provisional,True,False,False,True,20,False,,seasonal,per_year_detection
2024-04-01,8.47679641071497,0.0440205733495867,20.0,5.72079,True,usable,2024,medium,receding,provisional,False,False,False,True,20,False,,seasonal,per_year_detection
2024-05-01,6.079862835168553,0.0286746432825359,20.0,5.72079,True,usable,2024,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2024-06-01,6.379307906341725,0.0272041487552263,20.0,5.72079,True,usable,2024,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2024-07-01,6.250055399598483,0.0368189206645579,20.0,5.72079,True,usable,2024,medium,receding,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2024-08-01,6.100627981971448,0.0308803850735002,20.0,5.72079,True,usable,2024,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2024-09-01,5.737567964709645,0.0299000553886271,20.0,5.72079,True,usable,2024,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2024-10-01,5.262476960526472,0.0381763002282282,20.0,5.72079,True,usable,2024,medium,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2024-11-01,5.166869606279529,0.1511404439159043,20.0,5.72079,True,usable,2024,medium,receding,provisional,False,False,True,False,,False,,seasonal,per_year_detection
2024-12-01,7.835648553933487,25.794208438451697,20.0,5.72079,True,low,2025,low,rising,provisional,False,False,False,True,21,False,,seasonal,per_year_detection
2025-01-01,9.63777276605805,26.956502394832302,20.0,5.72079,True,low,2025,low,rising,provisional,False,False,False,True,21,False,,seasonal,per_year_detection
2025-02-01,9.705418120913022,13.261673747034974,20.0,5.72079,True,usable,2025,low,rising,provisional,False,False,False,True,21,False,,seasonal,per_year_detection
2025-03-01,10.289888810636258,10.431914406661114,20.0,5.72079,True,usable,2025,low,rising,provisional,True,False,False,True,21,False,,seasonal,per_year_detection
2025-04-01,7.098415282767097,0.9752206590153192,20.0,5.72079,True,usable,2025,low,receding,provisional,False,False,False,True,21,False,,seasonal,per_year_detection
2025-05-01,6.222605453489549,2.028377527978044,20.0,5.72079,True,usable,2025,low,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2025-06-01,5.860002553410888,0.0306730076401616,20.0,5.72079,True,usable,2025,low,receding,provisional,False,True,False,False,,False,,seasonal,per_year_detection
2025-07-01,5.663961403980026,0.0578017464196286,20.0,5.72079,True,usable,2025,low,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2025-08-01,5.866996909536234,0.0296738254613488,20.0,5.72079,True,usable,2025,low,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2025-09-01,5.794378458868111,0.0313705499159367,20.0,5.72079,True,usable,2025,low,receding,provisional,False,False,False,False,,False,,seasonal,per_year_detection
2025-10-01,5.342094420801836,0.1573052094342404,20.0,5.72079,True,usable,2025,low,receding,provisional,False,False,True,False,,False,,seasonal,per_year_detection
2025-11-01,7.100484675706151,28.09087580768797,20.0,5.72079,True,low,,,unspecified,outside_cycle,False,False,False,False,,False,,seasonal,per_year_detection
2025-12-01,7.141119373624556,72.8783120532666,20.0,5.72079,True,low,,,unspecified,outside_cycle,False,False,False,False,,False,,seasonal,per_year_detection
