catchment,comparison,date,extent_pct_before,invalid_pct_before,usable_month_before,reference_median_pct_before,anomaly_pct_before,condition_percentile_before,quality_state_before,hy_year_before,confidence_before,phase_before,is_hy_peak_before,is_hy_trough_before,in_wet_event_before,wet_event_id_before,in_low_spell_before,low_spell_id_before,regime_before,route_before,extent_pct_after,invalid_pct_after,usable_month_after,reference_median_pct_after,anomaly_pct_after,condition_percentile_after,quality_state_after,hy_year_after,confidence_after,phase_after,is_hy_peak_after,is_hy_trough_after,in_wet_event_after,wet_event_id_after,in_low_spell_after,low_spell_id_after,regime_after,route_after,_merge
daly_river_nt,old_refinement_vs_corrected_refinement,2013-06-01,0.2242145578866921,2.53024535174102,True,0.2043228575118748,0.0198917003748173,60.0,usable,2013.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.2242145578866921,2.53024535174102,True,0.2043228575118748,0.0198917003748173,60.0,usable,2013.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2013-07-01,0.2120306056260259,1.929891982061718,True,0.1845618424963381,0.0274687631296877,80.0,usable,2013.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.2120306056260259,1.929891982061718,True,0.1845618424963381,0.0274687631296877,80.0,usable,2013.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2013-08-01,0.1710901437694988,1.926165807370752,True,0.1611600049104934,0.0099301388590054,65.0,usable,2013.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1710901437694988,1.926165807370752,True,0.1611600049104934,0.0099301388590054,65.0,usable,2013.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2013-09-01,0.1429771662637106,2.050832261269828,True,0.143294755175333,-0.0003175889116224,50.0,usable,2013.0,medium,receding,False,False,False,,True,6.0,seasonal,per_year_detection,0.1429771662637106,2.050832261269828,True,0.143294755175333,-0.0003175889116224,50.0,usable,2013.0,medium,receding,False,False,False,,True,6.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2013-10-01,0.133571150113286,2.2955555701787578,True,0.1332172226016156,0.0003539275116703,50.0,usable,2013.0,medium,receding,False,False,False,,True,6.0,seasonal,per_year_detection,0.133571150113286,2.2955555701787578,True,0.1332172226016156,0.0003539275116703,50.0,usable,2013.0,medium,receding,False,False,False,,True,6.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2013-11-01,0.0969453418302545,7.265287186894394,True,0.1264014363178788,-0.0294560944876242,5.0,usable,2013.0,medium,receding,False,True,False,,True,6.0,seasonal,per_year_detection,0.0969453418302545,7.265287186894394,True,0.1264014363178788,-0.0294560944876242,5.0,usable,2013.0,medium,receding,False,True,False,,True,6.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2013-12-01,0.181373790442976,3.8269623697483968,True,0.1581930372706162,0.0231807531723598,70.0,usable,2014.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,0.181373790442976,3.8269623697483968,True,0.1581930372706162,0.0231807531723598,70.0,usable,2014.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-01-01,0.1915682131065475,4.79620374361286,True,0.3090372639710835,-0.1174690508645359,40.0,usable,2014.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,0.1915682131065475,4.79620374361286,True,0.3090372639710835,-0.1174690508645359,40.0,usable,2014.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-02-01,0.5550569139168234,22.652477042486616,True,0.3751912466847388,0.1798656672320846,75.0,low,2014.0,medium,rising,True,False,True,12.0,False,,seasonal,per_year_detection,0.5550569139168234,22.652477042486616,True,0.3751912466847388,0.1798656672320846,75.0,low,2014.0,medium,rising,True,False,True,12.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-03-01,0.2787321884440427,2.151738387989379,True,0.2838633531736961,-0.0051311647296534,50.0,usable,2014.0,medium,receding,False,False,True,12.0,False,,seasonal,per_year_detection,0.2787321884440427,2.151738387989379,True,0.2838633531736961,-0.0051311647296534,50.0,usable,2014.0,medium,receding,False,False,True,12.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-04-01,0.1635211731153092,4.9229282304207205,True,0.2576491219675146,-0.0941279488522053,5.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1635211731153092,4.9229282304207205,True,0.2576491219675146,-0.0941279488522053,5.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-05-01,0.1949411517962578,2.131962517808318,True,0.1927383823693556,0.0022027694269022,50.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1949411517962578,2.131962517808318,True,0.1927383823693556,0.0022027694269022,50.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-06-01,0.1991876226093535,1.9265063451901911,True,0.2148482324342259,-0.0156606098248724,40.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1991876226093535,1.9265063451901911,True,0.2148482324342259,-0.0156606098248724,40.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-07-01,0.1860781642018898,1.9263089319615307,True,0.1845618424963381,0.0015163217055517,55.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1860781642018898,1.9263089319615307,True,0.1845618424963381,0.0015163217055517,55.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-08-01,0.160440978437851,1.926639599119537,True,0.1622104841398542,-0.0017695057020032,40.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.160440978437851,1.926639599119537,True,0.1622104841398542,-0.0017695057020032,40.0,usable,2014.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-09-01,0.1404867375393526,1.9269505249546768,True,0.1432960741163559,-0.0028093365770033,40.0,usable,2014.0,medium,receding,False,False,False,,True,7.0,seasonal,per_year_detection,0.1404867375393526,1.9269505249546768,True,0.1432960741163559,-0.0028093365770033,40.0,usable,2014.0,medium,receding,False,False,False,,True,7.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-10-01,0.1273003986267467,1.9359706643942207,True,0.13388042442049,-0.0065800257937433,30.0,usable,2014.0,medium,receding,False,False,False,,True,7.0,seasonal,per_year_detection,0.1273003986267467,1.9359706643942207,True,0.13388042442049,-0.0065800257937433,30.0,usable,2014.0,medium,receding,False,False,False,,True,7.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-11-01,0.1329052668223266,3.728349526701784,True,0.1253547262155085,0.007550540606818,85.0,usable,2014.0,medium,receding,False,False,False,,True,7.0,seasonal,per_year_detection,0.1329052668223266,3.728349526701784,True,0.1253547262155085,0.007550540606818,85.0,usable,2014.0,medium,receding,False,False,False,,True,7.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2014-12-01,0.1628393951491021,23.733036445772232,True,0.1587368714575877,0.0041025236915144,50.0,low,2014.0,medium,receding,False,True,False,,False,,seasonal,per_year_detection,0.1628393951491021,23.733036445772232,True,0.1587368714575877,0.0041025236915144,50.0,low,2014.0,medium,receding,False,True,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-01-01,0.6476532561200272,19.858018760837165,True,0.232649004359559,0.4150042517604682,90.0,usable,2015.0,high,rising,True,False,True,13.0,False,,seasonal,per_year_detection,0.6476532561200272,19.858018760837165,True,0.232649004359559,0.4150042517604682,90.0,usable,2015.0,high,rising,True,False,True,13.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-02-01,0.2874857418495317,2.7906218845724853,True,0.4426915538200854,-0.1552058119705536,30.0,usable,2015.0,high,receding,False,False,True,13.0,False,,seasonal,per_year_detection,0.2874857418495317,2.7906218845724853,True,0.4426915538200854,-0.1552058119705536,30.0,usable,2015.0,high,receding,False,False,True,13.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-03-01,0.2096031085622104,12.052266797398094,True,0.2860282763644901,-0.0764251678022796,20.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,0.2096031085622104,12.052266797398094,True,0.2860282763644901,-0.0764251678022796,20.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-04-01,0.215253955331898,1.928774952209548,True,0.2576491219675146,-0.0423951666356165,35.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,0.215253955331898,1.928774952209548,True,0.2576491219675146,-0.0423951666356165,35.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-05-01,0.1865864265466055,1.9271923561597863,True,0.1958005994452056,-0.0092141728986,40.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,0.1865864265466055,1.9271923561597863,True,0.1958005994452056,-0.0092141728986,40.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-06-01,0.17036859962339,1.9337448302410745,True,0.2148482324342259,-0.0444796328108358,20.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,0.17036859962339,1.9337448302410745,True,0.2148482324342259,-0.0444796328108358,20.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-07-01,0.1642692416635066,1.92686168900178,True,0.1857549788573076,-0.0214857371938009,25.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,0.1642692416635066,1.92686168900178,True,0.1857549788573076,-0.0214857371938009,25.0,usable,2015.0,high,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-08-01,0.149373390178081,1.9333022955868275,True,0.1622104841398542,-0.0128370939617732,25.0,usable,2015.0,high,receding,False,False,False,,True,8.0,seasonal,per_year_detection,0.149373390178081,1.9333022955868275,True,0.1622104841398542,-0.0128370939617732,25.0,usable,2015.0,high,receding,False,False,False,,True,8.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-09-01,0.1366188610860045,1.9765259220020333,True,0.1432960741163559,-0.0066772130303514,20.0,usable,2015.0,high,receding,False,False,False,,True,8.0,seasonal,per_year_detection,0.1366188610860045,1.9765259220020333,True,0.1432960741163559,-0.0066772130303514,20.0,usable,2015.0,high,receding,False,False,False,,True,8.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-10-01,0.1285284633901911,1.980822949945876,True,0.13388042442049,-0.0053519610302989,35.0,usable,2015.0,high,receding,False,True,False,,True,8.0,seasonal,per_year_detection,0.1285284633901911,1.980822949945876,True,0.13388042442049,-0.0053519610302989,35.0,usable,2015.0,high,receding,False,True,False,,True,8.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-11-01,0.1309725177574683,2.1293155354340296,True,0.1253547262155085,0.0056177915419597,80.0,usable,2016.0,medium,rising,False,False,False,,True,8.0,seasonal,per_year_detection,0.1309725177574683,2.1293155354340296,True,0.1253547262155085,0.0056177915419597,80.0,usable,2016.0,medium,rising,False,False,False,,True,8.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2015-12-01,0.3337508632302039,12.037230489815125,True,0.1581930372706162,0.1755578259595877,95.0,usable,2016.0,medium,rising,False,False,True,14.0,False,,seasonal,per_year_detection,0.3337508632302039,12.037230489815125,True,0.1581930372706162,0.1755578259595877,95.0,usable,2016.0,medium,rising,False,False,True,14.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-01-01,0.5638438177669607,5.80535549187151,True,0.232649004359559,0.3311948134074017,80.0,usable,2016.0,medium,rising,True,False,True,14.0,False,,seasonal,per_year_detection,0.5638438177669607,5.80535549187151,True,0.232649004359559,0.3311948134074017,80.0,usable,2016.0,medium,rising,True,False,True,14.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-02-01,0.5075583849223205,2.5483974981163486,True,0.3751912466847388,0.1323671382375817,65.0,usable,2016.0,medium,receding,False,False,True,14.0,False,,seasonal,per_year_detection,0.5075583849223205,2.5483974981163486,True,0.3751912466847388,0.1323671382375817,65.0,usable,2016.0,medium,receding,False,False,True,14.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-03-01,0.2744023420624549,4.262475693496222,True,0.2860282763644901,-0.0116259343020352,45.0,usable,2016.0,medium,receding,False,False,True,14.0,False,,seasonal,per_year_detection,0.2744023420624549,4.262475693496222,True,0.2860282763644901,-0.0116259343020352,45.0,usable,2016.0,medium,receding,False,False,True,14.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-04-01,0.2108836862999109,1.927774725184335,True,0.2576491219675146,-0.0467654356676036,25.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.2108836862999109,1.927774725184335,True,0.2576491219675146,-0.0467654356676036,25.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-05-01,0.1810169815873333,1.928819370185996,True,0.1958005994452056,-0.0147836178578723,30.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1810169815873333,1.928819370185996,True,0.1958005994452056,-0.0147836178578723,30.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-06-01,0.1830359286296694,3.20471587301065,True,0.2148482324342259,-0.0318123038045565,25.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1830359286296694,3.20471587301065,True,0.2148482324342259,-0.0318123038045565,25.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-07-01,0.1635776759456408,1.9265836653714168,True,0.1857549788573076,-0.0221773029116668,20.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1635776759456408,1.9265836653714168,True,0.1857549788573076,-0.0221773029116668,20.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-08-01,0.1610819230152201,1.9257199824960272,True,0.1622104841398542,-0.0011285611246341,45.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1610819230152201,1.9257199824960272,True,0.1622104841398542,-0.0011285611246341,45.0,usable,2016.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-09-01,0.1436149819690012,3.6336306595904992,True,0.1429758473226877,0.0006391346463135,55.0,usable,2016.0,medium,receding,False,False,False,,True,9.0,seasonal,per_year_detection,0.1436149819690012,3.6336306595904992,True,0.1429758473226877,0.0006391346463135,55.0,usable,2016.0,medium,receding,False,False,False,,True,9.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-10-01,0.1341896987276941,2.0373209708782585,True,0.1329079482944115,0.0012817504332826,55.0,usable,2016.0,medium,receding,False,False,False,,True,9.0,seasonal,per_year_detection,0.1341896987276941,2.0373209708782585,True,0.1329079482944115,0.0012817504332826,55.0,usable,2016.0,medium,receding,False,False,False,,True,9.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-11-01,0.1275782362069293,3.855529709045803,True,0.1253547262155085,0.0022235099914207,60.0,usable,2016.0,medium,receding,False,True,False,,True,9.0,seasonal,per_year_detection,0.1275782362069293,3.855529709045803,True,0.1253547262155085,0.0022235099914207,60.0,usable,2016.0,medium,receding,False,False,False,,True,9.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2016-12-01,0.2449138304342004,8.421098867835134,True,0.1581930372706162,0.0867207931635842,90.0,usable,2017.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,0.2449138304342004,8.421098867835134,True,0.1581930372706162,0.0867207931635842,90.0,usable,2016.0,medium,receding,False,True,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-01-01,0.1499300246581533,64.34260078767878,True,0.3090372639710835,-0.1591072393129302,15.0,low,2017.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,0.1499300246581533,64.34260078767878,True,0.3090372639710835,-0.1591072393129302,15.0,low,2017.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-02-01,0.5090450615894012,9.916050024512142,True,0.3751912466847388,0.1338538149046624,70.0,usable,2017.0,medium,rising,True,False,True,15.0,False,,seasonal,per_year_detection,0.5090450615894012,9.916050024512142,True,0.3751912466847388,0.1338538149046624,70.0,usable,2017.0,medium,rising,True,False,True,15.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-03-01,0.2569826521285955,10.67216572182502,True,0.2860282763644901,-0.0290456242358946,35.0,usable,2017.0,medium,receding,False,False,True,15.0,False,,seasonal,per_year_detection,0.2569826521285955,10.67216572182502,True,0.2860282763644901,-0.0290456242358946,35.0,usable,2017.0,medium,receding,False,False,True,15.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-04-01,0.2880933391390119,2.020884674482037,True,0.2395981059375724,0.0484952332014395,60.0,usable,2017.0,medium,receding,False,False,True,15.0,False,,seasonal,per_year_detection,0.2880933391390119,2.020884674482037,True,0.2395981059375724,0.0484952332014395,60.0,usable,2017.0,medium,receding,False,False,True,15.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-05-01,0.188816717644558,3.181462239784688,True,0.1958005994452056,-0.0069838818006475,45.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.188816717644558,3.181462239784688,True,0.1958005994452056,-0.0069838818006475,45.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-06-01,0.2216809428145582,2.907888632617272,True,0.2043228575118748,0.0173580853026834,55.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.2216809428145582,2.907888632617272,True,0.2043228575118748,0.0173580853026834,55.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-07-01,0.2097682052525569,1.9254320882042304,True,0.1845618424963381,0.0252063627562187,75.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.2097682052525569,1.9254320882042304,True,0.1845618424963381,0.0252063627562187,75.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-08-01,0.1760288847130322,1.9273321905300875,True,0.1611600049104934,0.0148688798025388,70.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1760288847130322,1.9273321905300875,True,0.1611600049104934,0.0148688798025388,70.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-09-01,0.1509121970094724,2.2181465530005164,True,0.1429758473226877,0.0079363496867846,80.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,0.1509121970094724,2.2181465530005164,True,0.1429758473226877,0.0079363496867846,80.0,usable,2017.0,medium,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-10-01,0.1360618001931927,1.9572731968769228,True,0.1329079482944115,0.0031538518987811,60.0,usable,2017.0,medium,receding,False,False,False,,True,10.0,seasonal,per_year_detection,0.1360618001931927,1.9572731968769228,True,0.1329079482944115,0.0031538518987811,60.0,usable,2017.0,medium,receding,False,False,False,,True,10.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-11-01,0.0958281221615172,8.635622888089731,True,0.1264014363178788,-0.0305733141563615,0.0,usable,2017.0,medium,receding,False,False,False,,True,10.0,seasonal,per_year_detection,0.0958281221615172,8.635622888089731,True,0.1264014363178788,-0.0305733141563615,0.0,usable,2017.0,medium,receding,False,False,False,,True,10.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2017-12-01,0.0250573492913856,15.943437819768302,True,0.1633832293360736,-0.1383258800446879,0.0,usable,2017.0,medium,receding,False,True,False,,True,10.0,seasonal,per_year_detection,0.0250573492913856,15.943437819768302,True,0.1633832293360736,-0.1383258800446879,0.0,usable,2017.0,medium,receding,False,True,False,,True,10.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-01-01,0.6385332783404684,36.79962721801988,True,0.232649004359559,0.4058842739809093,85.0,low,2018.0,low,rising,False,False,True,16.0,False,,seasonal,per_year_detection,0.6385332783404684,36.79962721801988,True,0.232649004359559,0.4058842739809093,85.0,low,2018.0,low,rising,False,False,True,16.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-02-01,1.1352523474298115,11.289289345279029,True,0.3751912466847388,0.7600611007450729,85.0,usable,2018.0,low,rising,True,False,True,16.0,False,,seasonal,per_year_detection,1.1352523474298115,11.289289345279029,True,0.3751912466847388,0.7600611007450729,85.0,usable,2018.0,low,rising,True,False,True,16.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-03-01,0.2933243642849374,2.777181333921186,True,0.2765672652532488,0.0167570990316886,55.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,0.2933243642849374,2.777181333921186,True,0.2765672652532488,0.0167570990316886,55.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-04-01,0.2942621751954717,2.189733854065561,True,0.2395981059375724,0.0546640692578992,70.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,0.2942621751954717,2.189733854065561,True,0.2395981059375724,0.0546640692578992,70.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-05-01,0.2498517875291237,1.9288226604064735,True,0.1918789347204079,0.0579728528087157,85.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,0.2498517875291237,1.9288226604064735,True,0.1918789347204079,0.0579728528087157,85.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-06-01,0.2404086038759771,1.9285248954532443,True,0.2043228575118748,0.0360857463641023,85.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,0.2404086038759771,1.9285248954532443,True,0.2043228575118748,0.0360857463641023,85.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-07-01,0.2163478127374521,1.9273223198686544,True,0.1845618424963381,0.0317859702411139,90.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,0.2163478127374521,1.9273223198686544,True,0.1845618424963381,0.0317859702411139,90.0,usable,2018.0,low,receding,False,False,True,16.0,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-08-01,0.1780096876387922,1.9271923561597863,True,0.1611600049104934,0.0168496827282988,75.0,usable,2018.0,low,receding,False,False,False,,False,,seasonal,per_year_detection,0.1780096876387922,1.9271923561597863,True,0.1611600049104934,0.0168496827282988,75.0,usable,2018.0,low,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-09-01,0.1552179948080642,1.9778469455238197,True,0.1429758473226877,0.0122421474853765,90.0,usable,2018.0,low,receding,False,False,False,,False,,seasonal,per_year_detection,0.1552179948080642,1.9778469455238197,True,0.1429758473226877,0.0122421474853765,90.0,usable,2018.0,low,receding,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-10-01,0.1417973811894222,1.963309106343216,True,0.1329079482944115,0.0088894328950107,75.0,usable,2018.0,low,receding,False,False,False,,True,11.0,seasonal,per_year_detection,0.1417973811894222,1.963309106343216,True,0.1329079482944115,0.0088894328950107,75.0,usable,2018.0,low,receding,False,False,False,,True,11.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-11-01,0.1288873716561654,4.130072286143895,True,0.1253547262155085,0.0035326454406569,75.0,usable,2018.0,low,receding,False,True,False,,True,11.0,seasonal,per_year_detection,0.1288873716561654,4.130072286143895,True,0.1253547262155085,0.0035326454406569,75.0,usable,2018.0,low,receding,False,True,False,,True,11.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2018-12-01,0.1413574473943019,4.671262556303898,True,0.1633832293360736,-0.0220257819417717,30.0,usable,2019.0,medium,rising,False,False,False,,True,11.0,seasonal,per_year_detection,0.1413574473943019,4.671262556303898,True,0.1633832293360736,-0.0220257819417717,30.0,usable,2019.0,medium,rising,False,False,False,,True,11.0,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2019-01-01,0.1703520013150755,27.083892396629498,True,0.3090372639710835,-0.138685262656008,30.0,low,2019.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,0.1703520013150755,27.083892396629498,True,0.3090372639710835,-0.138685262656008,30.0,low,2019.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2019-02-01,0.1910070232393821,11.082046582941524,True,0.4426915538200854,-0.2516845305807033,10.0,usable,2019.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,0.1910070232393821,11.082046582941524,True,0.4426915538200854,-0.2516845305807033,10.0,usable,2019.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2019-03-01,0.1684021837018413,2.333103566269976,True,0.2860282763644901,-0.1176260926626487,10.0,usable,2019.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,0.1684021837018413,2.333103566269976,True,0.2860282763644901,-0.1176260926626487,10.0,usable,2019.0,medium,rising,False,False,False,,False,,seasonal,per_year_detection,both
daly_river_nt,old_refinement_vs_corrected_refinement,2019-04-01,0.1939411260254624,1.93608582211094,True,0.2576491219675146,-0.0637079959420521,20.0,usable,2019.0,medium,rising,True,False,False,,False,,seasonal,per_year_detection,0.1939411260254624,1.93608582211094,True,0.2576491219675146,-0.0637079959420521,20.0,usable,2019.0,medium,rising,True,False,False,,False,,seasonal,per_year_detection,both
