date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2010-04-01,0.09184862513342981,18.856206390312174,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,38.57653977096856,11.394769421231818
2010-05-01,0.08882791475943033,5.872720806770944,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,53.16598576292152,22.71417517796349
2010-06-01,0.0979711289210489,25.112668811482994,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,True,2,aseasonal,event_characterisation,24.88514391829137,-19.996781182296502
2010-07-01,0.29182170763766113,50.627702847081125,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,66.45462705044861,25.501454658000625
2010-08-01,0.3086583471435224,22.514947244487292,20.0,0.283671,True,low,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,63.23042401733191,32.39839059114826
2010-09-01,0.4127470909061566,8.284556476119809,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,59.75759826679028,33.54444444444444
2010-10-01,0.3960928959043305,3.798178624043963,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,98.42940266171446,67.44586815227484
2010-11-01,0.6381081686257795,3.2521078654166957,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,1,False,,aseasonal,event_characterisation,93.12776230269247,31.642649334571338
2010-12-01,0.5989431895710943,3.123913834345478,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,1,False,,aseasonal,event_characterisation,119.75301764159686,73.68994119467658
2011-01-01,0.4328530379821777,3.0904405982551544,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,True,1,False,,aseasonal,event_characterisation,40.94815846487138,2.276075518415361
